policy,trial_id,checkpoint,seed,profile,direction,beta,hold_duration,pulse_duration,ramp_up_s,ramp_down_s,box_mass,peak_force_N,impulse_Ns,physical_failure,termination_reason,contact_loss,max_hand_box_relative_speed,box_displacement_along_force,robot_displacement_along_force,final_confirmed_carry,task_success,object2goal_distance_final,initial_state_signature_sha1,initial_state_signature_json,policy_label,scheduled_force,condition_id,trace_rows,force_trace_present,trace_start_policy_step,force_on_policy_step,force_onset_steps_from_trace_start,force_rows,response_rows,final_trace_impulse_Ns,peak_external_force_N,both_contact_response_rate,any_contact_loss_response,peak_response_rel_speed_mps,mean_response_rel_speed_mps,peak_box_lin_speed_mps,peak_box_ang_speed_radps,mean_resistive_hand_force_N,peak_resistive_hand_force_N,mean_force_closure_residual,peak_force_closure_residual,mean_combined_hand_proxy_N,mean_hand_load_asymmetry
official,T0063,legged_gym/resources/ckpt/carrybox.pt,1,smooth_hold,-box_y,0.5,2.0,0.1,0.15,0.15,1.125,5.518125057220459,11.86396990799202,0,,1,1.2164461612701416,-2.3329017162323,-2.3940184116363525,0,1,0.0837832540273666,7af928e26de091b4b14c41ee1fccbdaf24f363d5,"{""box_angular_velocity"":[0.0,0.0,0.0],""box_linear_velocity"":[0.0,0.0,-0.196175486],""box_mass"":1.125,""box_pose"":[0.549999952,0.0,0.132547736,0.0,0.0,0.764192939,0.644987702],""dof_position"":[-0.115596883,-0.064745389,-0.012320194,0.300360918,-0.195070252,-0.019001883,-0.083480507,0.029395478,0.001167484,0.296319634,-0.223998114,0.03955901,0.048016641,0.019729484,-0.039582741,-0.042687181,0.180484727,0.011865666,1.147352219,0.008331014,-0.078113429,0.054438803,-0.037822254,-0.151108667,0.008053668,1.154163241,-0.111383148,0.014411828,-0.008215673],""dof_velocity"":[1.460457683,0.702925205,2.068433046,-2.447620392,1.32116425,0.714545548,1.48551631,-1.002259374,-2.011137724,-1.063772202,1.450737238,-2.256103992,-2.362004757,-0.341780752,0.624125481,2.463289261,-1.212960243,0.203233615,-1.45507884,-0.605843306,-0.349237561,1.082473993,-0.168335885,1.565036774,-0.356743783,1.44527638,-0.988583386,-1.515198112,-0.839695036],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.634942055,0.95539099,1.158380628],""robot_root_linear_velocity"":[0.119189933,-0.061467927,0.209654436],""robot_root_pose"":[2.304764748,-0.000354368,0.805820525,0.016866924,0.006287782,0.999789476,-0.009845414]}",official carrybox.pt,True,1|smooth_hold|-box_y|0.5|2.0,1704,1,43175,43386.0,211.0,460,860,11.86396990799202,5.518125534057617,0.7255813953488373,1.0,1.231626272201538,0.35952987062289965,1.9360370635986328,6.668602466583252,1.8805797034373701,17.93132781982422,0.4046980842792288,1.0,13.158237298638667,0.17889090603752858
official,T0064,legged_gym/resources/ckpt/carrybox.pt,1,smooth_hold,-box_y,0.7,0.5,0.1,0.15,0.15,1.125,7.725375175476074,5.021493930969522,0,,1,1.2910547256469729,0.0540409088134765,0.1881380081176757,0,1,0.0547607317566871,b37d1a34b504a21fd416095ed82af6e900cfd110,"{""box_angular_velocity"":[0.0,0.0,0.0],""box_linear_velocity"":[0.0,0.0,-0.196175486],""box_mass"":1.125,""box_pose"":[0.549999952,0.0,0.132547736,0.0,0.0,0.764192939,0.644987702],""dof_position"":[-0.115593508,-0.064746052,-0.012320553,0.300360948,-0.195070326,-0.019001871,-0.083475702,0.029394845,0.001167293,0.296318293,-0.223998114,0.039558936,0.048016004,0.019729495,-0.039579578,-0.042687569,0.180484638,0.011865744,1.147352099,0.008331287,-0.078113355,0.05443877,-0.03782244,-0.151108593,0.008053473,1.154164195,-0.111383066,0.014411789,-0.00821572],""dof_velocity"":[1.460155487,0.702920616,2.068506956,-2.447604179,1.321188092,0.714539647,1.485135555,-1.002265334,-2.011068106,-1.06355381,1.450716734,-2.256109238,-2.361958027,-0.34181416,0.623745561,2.463394165,-1.212964773,0.20323807,-1.455058575,-0.60581696,-0.349257767,1.082467079,-0.168251291,1.565045118,-0.356730878,1.445312738,-0.988606036,-1.515213132,-0.839687943],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.634959042,0.955117822,1.158339977],""robot_root_linear_velocity"":[0.119195879,-0.061470948,0.209652379],""robot_root_pose"":[2.304764509,-0.000354351,0.805820525,0.016868409,0.006288042,0.999789476,-0.009845998]}",official carrybox.pt,True,1|smooth_hold|-box_y|0.7|0.5,2128,1,43602,43994.0,392.0,160,560,5.021493930969522,7.725375175476074,0.8803571428571428,1.0,1.385319471359253,0.31871745360216924,2.0862388610839844,8.078042984008789,1.4601888477536185,47.85546112060547,0.3008742297941353,0.9999999403953552,6.435511638011251,0.13892248071798735
official,T0065,legged_gym/resources/ckpt/carrybox.pt,1,smooth_hold,-box_y,0.7,1.0,0.1,0.15,0.15,1.125,7.725375175476074,8.884182013862002,0,,1,0.6502256393432617,-2.759279251098633,-2.676852226257324,0,1,0.0482882633805274,8686b8759e303de1b9dcd8c4226ee5761c093f21,"{""box_angular_velocity"":[0.052818909,-0.617193997,0.097779892],""box_linear_velocity"":[0.099004783,0.001751711,-0.153116554],""box_mass"":1.125,""box_pose"":[0.551801264,2.9169e-05,0.133338079,-0.004432955,-0.004249581,0.764709473,0.64434588],""dof_position"":[-0.115173273,-0.065072939,-0.012358559,0.300250351,-0.195336089,-0.019023187,-0.082784683,0.029120829,0.001185883,0.296218961,-0.224485591,0.03952783,0.047393195,0.019156681,-0.040112667,-0.043043997,0.18166624,0.012035387,1.148338437,0.008116276,-0.077845,0.0535734,-0.037792016,-0.151439279,0.007985869,1.154733062,-0.111371219,0.014442697,-0.007521289],""dof_velocity"":[1.482971191,0.704375625,2.087524414,-2.442824841,1.301244497,0.711632669,1.513340116,-0.998463988,-1.990904808,-1.051182866,1.436479807,-2.257259607,-2.372484446,-0.354048729,0.600233555,2.464917421,-1.173290372,0.213890702,-1.471856356,-0.605654061,-0.288861006,1.063053846,-0.156221375,1.539267898,-0.361408114,1.440126777,-0.985117376,-1.490123034,-0.812418342],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.641172588,0.957930326,1.166464686],""robot_root_linear_velocity"":[0.107858129,-0.061188579,0.207180291],""robot_root_pose"":[2.304544687,-0.00031296,0.805772424,0.016877344,0.006440034,0.99978596,-0.010084333]}",official carrybox.pt,True,1|smooth_hold|-box_y|0.7|1.0,1564,1,44135,44361.0,226.0,260,660,8.884182013862002,7.725375652313232,0.9863636363636363,1.0,1.4753116369247437,0.22223460003733636,2.021836996078491,4.109743118286133,1.5326113649615736,20.11402130126953,0.10966628556436098,0.9942315220832824,10.321230711361789,0.14459789620939936
official,T0066,legged_gym/resources/ckpt/carrybox.pt,1,smooth_hold,-box_y,0.7,2.0,0.1,0.15,0.15,1.125,7.725375,0.0,1,head_low,0,,,,0,0,4.004788398742676,b37d1a34b504a21fd416095ed82af6e900cfd110,"{""box_angular_velocity"":[0.0,0.0,0.0],""box_linear_velocity"":[0.0,0.0,-0.196175486],""box_mass"":1.125,""box_pose"":[0.549999952,0.0,0.132547736,0.0,0.0,0.764192939,0.644987702],""dof_position"":[-0.115593508,-0.064746052,-0.012320553,0.300360948,-0.195070326,-0.019001871,-0.083475702,0.029394845,0.001167293,0.296318293,-0.223998114,0.039558936,0.048016004,0.019729495,-0.039579578,-0.042687569,0.180484638,0.011865744,1.147352099,0.008331287,-0.078113355,0.05443877,-0.03782244,-0.151108593,0.008053473,1.154164195,-0.111383066,0.014411789,-0.00821572],""dof_velocity"":[1.460155487,0.702920616,2.068506956,-2.447604179,1.321188092,0.714539647,1.485135555,-1.002265334,-2.011068106,-1.06355381,1.450716734,-2.256109238,-2.361958027,-0.34181416,0.623745561,2.463394165,-1.212964773,0.20323807,-1.455058575,-0.60581696,-0.349257767,1.082467079,-0.168251291,1.565045118,-0.356730878,1.445312738,-0.988606036,-1.515213132,-0.839687943],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.634959042,0.955117822,1.158339977],""robot_root_linear_velocity"":[0.119195879,-0.061470948,0.209652379],""robot_root_pose"":[2.304764509,-0.000354351,0.805820525,0.016868409,0.006288042,0.999789476,-0.009845998]}",official carrybox.pt,False,1|smooth_hold|-box_y|0.7|2.0,4828,0,44527,,,0,0,0.0,,,,,,,,,,,,,
official,T0067,legged_gym/resources/ckpt/carrybox.pt,1,smooth_hold,-box_y,0.9,0.5,0.1,0.15,0.15,1.125,9.932624816894531,6.456206208005128,0,,1,1.7870556116104126,1.428656816482544,1.6714497804641724,0,1,0.0219266526401042,fb636b35ab9dfd0508fc23dd56ecfb94e888b44e,"{""box_angular_velocity"":[0.052819397,-0.617194176,0.097779989],""box_linear_velocity"":[0.099004962,0.001751716,-0.15311648],""box_mass"":1.125,""box_pose"":[0.551801264,2.9169e-05,0.133338094,-0.004432955,-0.00424958,0.764709473,0.64434588],""dof_position"":[-0.115173273,-0.065072939,-0.012358569,0.300250351,-0.195336089,-0.019023187,-0.08278469,0.029120825,0.001185885,0.296218961,-0.224485606,0.039527833,0.047393195,0.01915668,-0.040112663,-0.043044005,0.18166624,0.012035388,1.148338437,0.008116272,-0.077845007,0.0535734,-0.037792008,-0.151439279,0.007985869,1.154733062,-0.111371219,0.014442697,-0.007521288],""dof_velocity"":[1.482971549,0.704375625,2.087524414,-2.442825556,1.301244736,0.711632669,1.513340473,-0.998464048,-1.99090445,-1.051182866,1.436480165,-2.257259369,-2.372484922,-0.354048789,0.600234687,2.464916468,-1.173290253,0.213891104,-1.471856117,-0.60565412,-0.288861662,1.063053489,-0.156221852,1.539268017,-0.361408174,1.440127373,-0.985117197,-1.49012351,-0.812418342],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.641172767,0.957931042,1.166464686],""robot_root_linear_velocity"":[0.107858256,-0.061188627,0.207180291],""robot_root_pose"":[2.304544687,-0.000312973,0.805772424,0.016877342,0.006440036,0.99978596,-0.010084335]}",official carrybox.pt,True,1|smooth_hold|-box_y|0.9|0.5,3360,1,45735,46435.0,700.0,160,560,6.456206208005128,9.932624816894531,0.7696428571428572,1.0,1.7870556116104126,0.38910249994535534,1.7984946966171265,3.5289173126220703,0.6378279163036495,8.436983108520508,0.34590954565524695,1.0,4.273201648412006,0.11916963843240018
official,T0068,legged_gym/resources/ckpt/carrybox.pt,1,smooth_hold,-box_y,0.9,1.0,0.1,0.15,0.15,1.125,9.932624816894531,11.422518654204485,0,,1,1.351590275764465,-2.085594415664673,-2.2083680629730225,0,1,0.0529835000634193,8686b8759e303de1b9dcd8c4226ee5761c093f21,"{""box_angular_velocity"":[0.052818909,-0.617193997,0.097779892],""box_linear_velocity"":[0.099004783,0.001751711,-0.153116554],""box_mass"":1.125,""box_pose"":[0.551801264,2.9169e-05,0.133338079,-0.004432955,-0.004249581,0.764709473,0.64434588],""dof_position"":[-0.115173273,-0.065072939,-0.012358559,0.300250351,-0.195336089,-0.019023187,-0.082784683,0.029120829,0.001185883,0.296218961,-0.224485591,0.03952783,0.047393195,0.019156681,-0.040112667,-0.043043997,0.18166624,0.012035387,1.148338437,0.008116276,-0.077845,0.0535734,-0.037792016,-0.151439279,0.007985869,1.154733062,-0.111371219,0.014442697,-0.007521289],""dof_velocity"":[1.482971191,0.704375625,2.087524414,-2.442824841,1.301244497,0.711632669,1.513340116,-0.998463988,-1.990904808,-1.051182866,1.436479807,-2.257259607,-2.372484446,-0.354048729,0.600233555,2.464917421,-1.173290372,0.213890702,-1.471856356,-0.605654061,-0.288861006,1.063053846,-0.156221375,1.539267898,-0.361408114,1.440126777,-0.985117376,-1.490123034,-0.812418342],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.641172588,0.957930326,1.166464686],""robot_root_linear_velocity"":[0.107858129,-0.061188579,0.207180291],""robot_root_pose"":[2.304544687,-0.00031296,0.805772424,0.016877344,0.006440034,0.99978596,-0.010084333]}",official carrybox.pt,True,1|smooth_hold|-box_y|0.9|1.0,1620,1,46576,46816.0,240.0,260,660,11.422518654204485,9.932624816894531,0.7984848484848485,1.0,2.677539587020874,0.4129119510903503,2.9868290424346924,6.241249561309815,0.7080161851915446,25.09088706970215,0.32917999904673323,1.0,9.916454458846287,0.13512226575650416
official,T0069,legged_gym/resources/ckpt/carrybox.pt,1,smooth_hold,-box_y,0.9,2.0,0.1,0.15,0.15,1.125,9.932624816894531,21.35514342539856,0,,1,1.7142844200134275,-2.4021596908569336,-2.721525192260742,0,1,0.0600059144198894,8686b8759e303de1b9dcd8c4226ee5761c093f21,"{""box_angular_velocity"":[0.052818909,-0.617193997,0.097779892],""box_linear_velocity"":[0.099004783,0.001751711,-0.153116554],""box_mass"":1.125,""box_pose"":[0.551801264,2.9169e-05,0.133338079,-0.004432955,-0.004249581,0.764709473,0.64434588],""dof_position"":[-0.115173273,-0.065072939,-0.012358559,0.300250351,-0.195336089,-0.019023187,-0.082784683,0.029120829,0.001185883,0.296218961,-0.224485591,0.03952783,0.047393195,0.019156681,-0.040112667,-0.043043997,0.18166624,0.012035387,1.148338437,0.008116276,-0.077845,0.0535734,-0.037792016,-0.151439279,0.007985869,1.154733062,-0.111371219,0.014442697,-0.007521289],""dof_velocity"":[1.482971191,0.704375625,2.087524414,-2.442824841,1.301244497,0.711632669,1.513340116,-0.998463988,-1.990904808,-1.051182866,1.436479807,-2.257259607,-2.372484446,-0.354048729,0.600233555,2.464917421,-1.173290372,0.213890702,-1.471856356,-0.605654061,-0.288861006,1.063053846,-0.156221375,1.539267898,-0.361408114,1.440126777,-0.985117376,-1.490123034,-0.812418342],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.641172588,0.957930326,1.166464686],""robot_root_linear_velocity"":[0.107858129,-0.061188579,0.207180291],""robot_root_pose"":[2.304544687,-0.00031296,0.805772424,0.016877344,0.006440034,0.99978596,-0.010084333]}",official carrybox.pt,True,1|smooth_hold|-box_y|0.9|2.0,1704,1,46982,47193.0,211.0,460,860,21.35514342539856,9.932624816894531,0.7383720930232558,1.0,1.8015762567520144,0.4406303306435083,2.342888832092285,5.611043453216553,2.909175273996973,28.428504943847656,0.4334154113201251,1.0,14.805866147837667,0.1903025850825564
official,T0070,legged_gym/resources/ckpt/carrybox.pt,1,smooth_hold,-box_y,1.1,0.5,0.1,0.15,0.15,1.125,12.139875000000002,0.0,1,timeout,0,,,,0,1,4.000012397766113,04d2e6ff57880c1ea2f626372aa3ad62ed6ad381,"{""box_angular_velocity"":[0.0,0.0,0.0],""box_linear_velocity"":[0.0,0.0,-0.196175486],""box_mass"":1.125,""box_pose"":[0.549999952,0.0,0.132547736,0.0,0.0,0.764192939,0.644987702],""dof_position"":[-0.115419157,-0.064745143,-0.012331332,0.300418675,-0.19511281,-0.019001788,-0.083118446,0.029403798,0.001164746,0.296281666,-0.224208251,0.039560836,0.047968891,0.019732289,-0.039525382,-0.042619977,0.180485845,0.011839994,1.147337437,0.008363081,-0.078090675,0.054423753,-0.037726037,-0.151103541,0.008070278,1.154161096,-0.111366399,0.014412681,-0.008223645],""dof_velocity"":[1.454678893,0.70382899,2.072529316,-2.446874142,1.32421577,0.714389861,1.484559417,-1.00106442,-2.007333755,-1.055574894,1.443006635,-2.255830765,-2.360864878,-0.343998462,0.607967854,2.469522476,-1.213057876,0.204759017,-1.450930119,-0.600293756,-0.350981146,1.080663204,-0.161336854,1.566468239,-0.358604312,1.451137304,-0.991710365,-1.518119216,-0.839215815],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.635339618,0.949487567,1.159253597],""robot_root_linear_velocity"":[0.117994234,-0.06140646,0.209619448],""robot_root_pose"":[2.304745197,-0.000353142,0.805821657,0.016945798,0.006285643,0.999787807,-0.00988486]}",official carrybox.pt,False,1|smooth_hold|-box_y|1.1|0.5,6004,0,47409,,,0,0,0.0,,,,,,,,,,,,,
official,T0071,legged_gym/resources/ckpt/carrybox.pt,1,smooth_hold,-box_y,1.1,1.0,0.1,0.15,0.15,1.125,12.13987636566162,13.96085890701914,0,,1,0.4050990641117096,-2.678139925003052,-2.548567771911621,1,0,0.254725694656372,87ba3b1e46c23f8f2c26fe6a1ef0c5ec29cb2097,"{""box_angular_velocity"":[0.052869909,-0.617181122,0.097726233],""box_linear_velocity"":[0.099009581,0.001751601,-0.153114483],""box_mass"":1.125,""box_pose"":[0.551801324,2.9171e-05,0.133338109,-0.004432558,-0.004249768,0.764709353,0.644346118],""dof_position"":[-0.115174964,-0.065069824,-0.012358572,0.30025059,-0.195336252,-0.019023132,-0.082787313,0.029123936,0.001185768,0.296219707,-0.224486366,0.039528009,0.047394287,0.019159365,-0.040114865,-0.043043409,0.181665897,0.012035121,1.148338199,0.008115726,-0.077845141,0.053573489,-0.037791919,-0.15143986,0.007986077,1.154733062,-0.111371405,0.014442842,-0.007521086],""dof_velocity"":[1.483386278,0.70443064,2.087412357,-2.442852736,1.301226854,0.71165657,1.513881326,-0.998405457,-1.991015792,-1.051420569,1.436405897,-2.257233381,-2.372539282,-0.353966475,0.600675046,2.464832067,-1.173266649,0.213877156,-1.4718678,-0.605691373,-0.288843066,1.063047171,-0.15629372,1.539270759,-0.361414343,1.440088511,-0.985101759,-1.490096927,-0.812431037],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.641098917,0.958287776,1.166497469],""robot_root_linear_velocity"":[0.107839368,-0.061182473,0.207182929],""robot_root_pose"":[2.304544687,-0.000313034,0.805772483,0.016876625,0.006438741,0.999786019,-0.010083509]}",official carrybox.pt,True,1|smooth_hold|-box_y|1.1|1.0,1500,1,48911,49121.0,210.0,260,660,13.96085890701914,12.139877319335938,0.9939393939393939,1.0,0.5958148837089539,0.21393439303801368,1.806912541389465,3.213348388671875,1.2936745570746786,23.12359046936035,0.1858312453462559,0.9919947385787964,7.906819869690772,0.10706090508456599
official,T0072,legged_gym/resources/ckpt/carrybox.pt,1,smooth_hold,-box_y,1.1,2.0,0.1,0.15,0.15,1.125,12.13987636566162,26.100736302838023,0,,1,1.6905229091644287,-0.222824677824974,0.0106794834136962,0,1,0.0840927436947822,67bc9b096da9861f1ceb4c927bac0a9ad36bdc5a,"{""box_angular_velocity"":[0.05398757,-0.617303848,0.098201223],""box_linear_velocity"":[0.099192768,0.001765732,-0.153028414],""box_mass"":1.125,""box_pose"":[0.551804423,2.9402e-05,0.133339554,-0.004428991,-0.004259722,0.764712036,0.64434284],""dof_position"":[-0.115150966,-0.065058097,-0.01235581,0.300263435,-0.195334032,-0.019014994,-0.082767442,0.02913655,0.001187832,0.296232581,-0.224481568,0.039536975,0.047357935,0.019219955,-0.040070515,-0.043043975,0.181637704,0.012045367,1.148337007,0.008082744,-0.077843994,0.053590406,-0.037615824,-0.151187539,0.008060857,1.154542208,-0.111484051,0.014397577,-0.007786938],""dof_velocity"":[1.483147264,0.704858243,2.088230371,-2.442528725,1.302034736,0.711913049,1.51281023,-0.997987807,-1.990302086,-1.050263643,1.437219739,-2.25693059,-2.374534607,-0.350572348,0.601653218,2.465342283,-1.174688101,0.213780329,-1.472156048,-0.608684242,-0.288791627,1.063822746,-0.155752718,1.550905824,-0.361499459,1.450553298,-0.993571699,-1.504515886,-0.820421934],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.639497519,0.95898068,1.165002465],""robot_root_linear_velocity"":[0.108297653,-0.061899059,0.20681183],""robot_root_pose"":[2.304552317,-0.000326149,0.805767059,0.016895058,0.006423001,0.9997859,-0.010076801]}",official carrybox.pt,True,1|smooth_hold|-box_y|1.1|2.0,3300,1,49287,49897.0,610.0,460,860,26.100736302838023,12.139877319335938,0.5,1.0,1.73052179813385,0.38756234223716135,1.5996273756027222,4.3556413650512695,3.550435683226516,34.37228775024414,0.5703375498382482,1.0,4.679558164505071,0.14357906742830934
official,T0073,legged_gym/resources/ckpt/carrybox.pt,2,smooth_hold,+box_x,0.1,0.5,0.1,0.15,0.15,1.125,1.1036250591278076,0.717356296424124,0,,1,1.2378759384155271,-0.2124615758657455,-0.1790147125720977,0,1,0.033751904964447,2ca4c43e9b058a9fcccad1b2232bb36b094477aa,"{""box_angular_velocity"":[0.672618151,-0.300420433,0.179238752],""box_linear_velocity"":[0.033689652,-0.002563326,-0.186210856],""box_mass"":1.125,""box_pose"":[0.550548136,-4.4258e-05,0.132714629,0.001759084,-0.00635018,0.685543656,0.728001714],""dof_position"":[-0.237285301,-0.026350558,0.005896532,0.430966944,-0.16551204,0.055689678,0.132243916,0.032053489,0.046180256,0.269787073,-0.251025379,0.020427672,0.103851572,0.004671078,0.038377546,-0.071688324,0.111822061,-0.005959525,0.347464085,-0.143093005,-0.147227928,-0.067092627,-0.393885165,-0.158520728,0.130056649,0.653409958,0.040091336,-0.132863685,0.135726064],""dof_velocity"":[-3.69987011,-2.04023695,-0.219868556,-14.315044403,-0.977586269,-2.914503098,-8.073449135,-2.565349817,-2.709582567,5.553555012,-0.017191259,-2.663327694,-0.661635637,-3.170675993,-11.556290627,0.988226235,-0.195298359,1.803678989,16.630430222,2.109781742,-13.163048744,-1.939331055,1.677898407,9.73107338,-11.54144001,15.634000778,-13.568096161,-10.718770981,5.724619389],""goal"":[-3.450000048,0.0,0.18273592],""robot_root_angular_velocity"":[-1.431528211,-7.326596737,1.130014539],""robot_root_linear_velocity"":[-0.336922407,0.054843113,-0.045488797],""robot_root_pose"":[2.28360796,0.002504884,0.79816258,-0.089187384,0.011171118,0.995951295,0.001305299]}",official carrybox.pt,True,2|smooth_hold|+box_x|0.1|0.5,1336,1,50113,50307.0,194.0,160,560,0.717356296424124,1.1036250591278076,0.9446428571428571,1.0,1.4615428447723389,0.24870196988673082,2.103826999664306,5.897435665130615,-10.914221435271402,81.3787612915039,0.19031207295094127,1.0,12.123336389235087,0.19293083581220083
official,T0074,legged_gym/resources/ckpt/carrybox.pt,2,smooth_hold,+box_x,0.1,1.0,0.1,0.15,0.15,1.125,1.1036250591278076,1.269168826940537,0,,1,1.5309147834777832,-1.670130491256714,-1.7005213499069214,0,1,0.0674673095345497,4582287138b2fc3a31a1cb25dd8705f72c204d9c,"{""box_angular_velocity"":[0.0,0.0,0.0],""box_linear_velocity"":[0.0,0.0,-0.196175486],""box_mass"":1.125,""box_pose"":[0.549999952,0.0,0.132547736,0.0,0.0,0.68435663,0.729147375],""dof_position"":[-0.237780809,-0.025950639,0.005912176,0.431112438,-0.165377572,0.055663545,0.131443098,0.032299895,0.046190694,0.269825906,-0.250445813,0.020467527,0.104477204,0.004905494,0.038970519,-0.071286865,0.109377429,-0.00606284,0.346385926,-0.141034573,-0.147619501,-0.0659502,-0.397222638,-0.156369403,0.128000021,0.657772839,0.038140442,-0.134024382,0.135641053],""dof_velocity"":[-3.723170042,-2.037189007,-0.247902557,-14.308513641,-0.969866395,-2.908161879,-8.095814705,-2.559491634,-2.739269257,5.529987812,0.007342046,-2.660553455,-0.661911964,-3.166270971,-11.513833046,1.023054957,-0.251062393,1.770554185,16.558387756,2.1219697,-13.192837715,-1.849751234,1.464424968,9.760338783,-11.547391891,15.874684334,-13.54074955,-10.804070473,5.615897655],""goal"":[-3.450000048,0.0,0.18273592],""robot_root_angular_velocity"":[-1.421434879,-7.328875542,1.125061154],""robot_root_linear_velocity"":[-0.327150285,0.055600896,-0.04376151],""robot_root_pose"":[2.28378129,0.002500449,0.798210204,-0.089273386,0.011016761,0.995945036,0.001546588]}",official carrybox.pt,True,2|smooth_hold|+box_x|0.1|1.0,1492,1,50448,50656.0,208.0,260,660,1.269168826940537,1.1036250591278076,0.7151515151515152,1.0,1.5309147834777832,0.39700814298156534,2.638923168182373,6.648980140686035,0.30931342684409835,11.492439270019531,0.3246212474146777,1.0,10.605456357923421,0.2813056433477786
